Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	Reyes	Raul	Jr.	C	TX23	2019	6/11/2019	10028479
	Reyes	Raul	Jr.	D	TX23	2019	5/17/2019	40001507
	Rezin	Sue		C	IL14	2019	11/5/2019	10028898
	Rezin	Sue		X	IL14	2019	8/15/2019	30006074
	Rezvani	Dary Daryoush		C	CA22	2019	10/15/2019	10028557
	Rezvani Sarabi	Amir Daryoush		X	CA22	2019	6/26/2019	30005993
Mr.	Rice	Daniel		C	CA48	2019	4/12/2019	10025828
Hon.	Rice	Kathleen		O	NY04	2019	7/31/2020	10036953
Hon.	Rice	Kathleen		X	NY04	2019	4/15/2020	30010644
Hon.	Rice	Tom		O	SC07	2019	8/10/2020	10037665
Hon.	Rice	Tom		P	SC07	2019	7/24/2019	20012051
Hon.	Rice	Tom		P	SC07	2019	8/16/2019	20012183
Hon.	Rice	Tom		P	SC07	2019	11/19/2019	20012639
Hon.	Rice	Tom		X	SC07	2019	4/15/2020	30010646
Dr.	Richards	Bret A.		C	IA04	2019	5/15/2019	10026705
	Richardson	Chris		D	CA07	2019	11/19/2019	8216736
	Richardson	Jennifer		D	MI06	2019	2/24/2020	40002877
	Richardson	Mark Francis		D	OH03	2019	10/9/2019	9115470
Hon.	Richmond	Cedric L.		A	LA02	2019	10/13/2020	10039181
Hon.	Richmond	Cedric L.		O	LA02	2019	9/12/2020	10039064
Hon.	Richmond	Cedric L.		X	LA02	2019	4/15/2020	30010653
Mr.	Richter	David Louis		C	NJ02	2019	9/11/2019	10029400
	Riddle	Jonathan		D	CT04	2019	9/25/2019	9115420
Hon.	Riggleman	Denver Lee	III	O	VA05	2019	9/10/2020	10039001
Hon.	Riggleman	Denver Lee	III	X	VA05	2019	4/15/2020	30010658
	Rimmer	Stephanie S.		A	AZ06	2019	3/18/2020	10034746
	Rimmer	Stephanie S.		C	AZ06	2019	3/18/2020	10029376
	Ring	Lisa M Ms		C	GA01	2019	5/13/2019	10027084
	Rivera	Jose Gustavo		W	NY15	2019	5/14/2020	7769
	Rivera	Juan Luis		D	CA40	2019	11/26/2019	8216767
	Roberge	Jason Alexander		D	VA07	2019	9/3/2019	40001632
	Robertson	Al Dean		D	TX03	2019	7/17/2019	40001576
	Robinson	Emily		D	AZ04	2019	9/23/2019	40001656
	Robinson	Randall Scott		D	LA05	2019	12/11/2019	8216817
Hon.	Roby	Martha		O	AL02	2019	8/13/2020	10038515
Hon.	Roby	Martha		X	AL02	2019	4/15/2020	30010679
	Rockeymoore Cummings	Maya		A	MD07	2019	1/5/2020	10032391
	Rockeymoore Cummings	Maya		C	MD07	2019	1/5/2020	10031235
	Rockeymoore Cummings	Maya		X	MD07	2019	12/18/2019	30006278
	Rodden	Nicole		C	GA06	2019	9/25/2019	10029442
	Rodden	Nicole		X	GA06	2019	6/24/2019	9115069
Hon.	Rodgers	Cathy McMorris		O	WA05	2019	8/13/2020	10037027
Hon.	Rodgers	Cathy McMorris		X	WA05	2019	4/15/2020	30010683
	Rodimer	Dan		C	NV03	2019	11/25/2019	10029529
	Rodimer	Dan		X	NV03	2019	10/1/2019	30006167
	Rodriguez	Ruben		D	CT05	2019	3/4/2019	40001453
	Rodriguez	Saul Alejandro		C	CA51	2019	5/3/2020	10031159
	Rodriguez	Saul Alejandro		D	CA51	2019	12/13/2019	8216826
	Rodriguez	Saul Alejandro		X	CA51	2019	12/5/2019	30006263
Ms.	Rodriguez-Wheeler	Jo-Anna		D	NY17	2019	11/20/2019	40001741
Hon.	Roe	David P.		O	TN01	2019	8/12/2020	8217501
Hon.	Roe	David P.		P	TN01	2019	2/25/2019	9114416
Hon.	Roe	David P.		P	TN01	2019	3/14/2019	9114459
Hon.	Roe	David P.		P	TN01	2019	4/5/2019	9114520
Hon.	Roe	David P.		P	TN01	2019	5/7/2019	9114617
Hon.	Roe	David P.		P	TN01	2019	6/7/2019	9115040
Hon.	Roe	David P.		P	TN01	2019	7/12/2019	9115134
Hon.	Roe	David P.		P	TN01	2019	8/12/2019	9115266
Hon.	Roe	David P.		P	TN01	2019	9/5/2019	9115349
Hon.	Roe	David P.		P	TN01	2019	10/15/2019	9115486
Hon.	Roe	David P.		P	TN01	2019	11/14/2019	8216663
Hon.	Roe	David P.		P	TN01	2019	12/12/2019	8216806
Hon.	Roe	David P.		P	TN01	2019	1/14/2020	8216911
Hon.	Roe	David P.		X	TN01	2019	4/15/2020	30010686
	Roeill	Zachary M.		D	NJ06	2019	2/27/2020	8217028
Hon.	Rogers	Harold Dallas		O	KY05	2019	8/13/2020	8217525
Hon.	Rogers	Harold Dallas		P	KY05	2019	1/29/2019	9114336
Hon.	Rogers	Harold Dallas		P	KY05	2019	2/26/2019	9114434
Hon.	Rogers	Harold Dallas		P	KY05	2019	4/1/2019	9114501
Hon.	Rogers	Harold Dallas		P	KY05	2019	5/3/2019	9114598
Hon.	Rogers	Harold Dallas		P	KY05	2019	6/4/2019	9114999
Hon.	Rogers	Harold Dallas		P	KY05	2019	7/1/2019	9115093
Hon.	Rogers	Harold Dallas		P	KY05	2019	7/30/2019	9115198
Hon.	Rogers	Harold Dallas		P	KY05	2019	9/4/2019	9115335
Hon.	Rogers	Harold Dallas		P	KY05	2019	9/30/2019	9115442
Hon.	Rogers	Harold Dallas		P	KY05	2019	10/22/2019	9115499
Hon.	Rogers	Harold Dallas		P	KY05	2019	12/4/2019	8216783
Hon.	Rogers	Harold Dallas		P	KY05	2019	1/6/2020	8216853
Hon.	Rogers	Harold Dallas		X	KY05	2019	4/15/2020	30010690
Hon.	Rogers	Mike		O	AL03	2019	8/3/2020	8217440
Hon.	Rogers	Mike		X	AL03	2019	4/15/2020	30010691
	Rogers	Robert L.		C	AL02	2019	11/22/2019	10031070
Hon.	Rohrabacher	Dana		T	CA48	2019	5/3/2019	10025132
Hon.	Rohrabacher	Dana		X	CA48	2019	2/1/2019	30005044
Hon.	Rokita	Todd		T	IN04	2019	2/1/2019	9114344
	Rollason	Robert		D	NC03	2019	6/12/2019	9115045
	Roman	Angela		D	OR05	2019	5/22/2019	9114793
Hon.	Rooney	Francis		O	FL19	2019	8/6/2020	8217454
Hon.	Rooney	Francis		P	FL19	2019	1/15/2019	9114303
Hon.	Rooney	Francis		P	FL19	2019	2/12/2019	9114371
Hon.	Rooney	Francis		P	FL19	2019	3/12/2019	9114460
Hon.	Rooney	Francis		P	FL19	2019	4/2/2019	9114500
Hon.	Rooney	Francis		P	FL19	2019	5/15/2019	9114754
Hon.	Rooney	Francis		P	FL19	2019	6/12/2019	9115043
Hon.	Rooney	Francis		P	FL19	2019	7/12/2019	9115135
Hon.	Rooney	Francis		P	FL19	2019	8/13/2019	9115279
Hon.	Rooney	Francis		P	FL19	2019	9/12/2019	9115388
Hon.	Rooney	Francis		P	FL19	2019	10/16/2019	9115487
Hon.	Rooney	Francis		P	FL19	2019	11/14/2019	8216664
Hon.	Rooney	Francis		P	FL19	2019	12/17/2019	8216824
Hon.	Rooney	Francis		X	FL19	2019	4/15/2020	30010700
Hon.	Rooney	Thomas J.		P	FL17	2019	1/14/2019	20010988
Hon.	Rooney	Thomas J.		P	FL17	2019	2/11/2019	20011132
Hon.	Rooney	Thomas J.		T	FL17	2019	5/2/2019	10025087
Hon.	Rooney	Thomas J.		X	FL17	2019	1/22/2019	30005028
Hon.	Rose	John W.		O	TN06	2019	9/12/2020	10039058
Hon.	Rose	John W.		P	TN06	2019	12/11/2019	20012736
Hon.	Rose	John W.		X	TN06	2019	4/15/2020	30010708
Hon.	Rose	Max		O	NY11	2019	8/14/2020	10037441
Hon.	Rose	Max		X	NY11	2019	4/15/2020	30010709
Hon.	Rosen	Jacky		E	NV03	2019	12/18/2018	9114287
Hon.	Rosen	Jacky		P	NV03	2019	2/14/2019	20011153
Hon.	Rosen	Jacky		P	NV03	2019	2/21/2019	20011180
	Rosen Gonzalez	Kristen		C	FL27	2019	11/4/2019	10029873
	Rosen Gonzalez	Kristen		D	FL27	2019	11/12/2019	8216675
	Rosendale	Matt Mr		C	MT00	2019	7/14/2019	10028742
	Roshan	Shawn		D	CA47	2019	8/20/2019	40001619
Hon.	Roskam	Peter J.		T	IL06	2019	4/26/2019	10025119
Hon.	Roskam	Peter J.		X	IL06	2019	2/1/2019	30005042
Hon.	Ros-Lehtinen	Ileana		T	FL27	2019	4/25/2019	10025977
	Ross	Daniel Craig		C	NY03	2019	3/19/2019	10025266
	Ross	Daniel Craig		D	NY03	2019	3/13/2019	9114462
	Ross	Deborah		C	NC02	2019	1/1/2020	10032330
Hon.	Ross	Dennis A.		T	FL15	2019	1/23/2019	10025089
	Roth	Michael		D	NY19	2019	11/20/2019	8216734
	Roth	Michael		D	NY19	2019	1/27/2020	40002848
	Roth	Michael		D	NY19	2019	1/29/2020	8216940
Hon.	Rothfus	Keith J.		P	PA12	2019	2/4/2019	20011095
Hon.	Rothfus	Keith J.		T	PA12	2019	5/1/2019	10025078
Hon.	Rothfus	Keith J.		X	PA12	2019	1/17/2019	30005025
Hon.	Rouda	Harley E.	Jr	A	CA48	2019	5/4/2021	10040067
Hon.	Rouda	Harley E.	Jr.	O	CA48	2019	8/13/2020	10035226
Hon.	Rouda	Harley E.	Jr.	P	CA48	2019	3/28/2019	20011328
Hon.	Rouda	Harley E.	Jr.	P	CA48	2019	4/2/2019	20011382
Hon.	Rouda	Harley E.	Jr.	X	CA48	2019	4/15/2020	30010719
	Rouse	Eric S.		C	NC03	2019	4/4/2019	10025422
	Routledge	Root		C	CO03	2019	4/25/2019	10026268
Hon.	Rouzer	David Cheston		O	NC07	2019	8/13/2020	10037957
Hon.	Rouzer	David Cheston		P	NC07	2019	7/26/2019	20012062
Hon.	Rouzer	David Cheston		X	NC07	2019	4/15/2020	30010723
	Rowe	Christopher Lee		C	TN01	2019	8/30/2019	10029299
	Rowe	Christopher Lee		D	TN01	2019	5/22/2019	9114790
Hon.	Roy	Chip		O	TX21	2019	8/13/2020	10038117
Hon.	Roy	Chip		X	TX21	2019	4/15/2020	30010727
Hon.	Roybal-Allard	Lucille		A	CA40	2019	8/13/2020	10038572
Hon.	Roybal-Allard	Lucille		O	CA40	2019	8/13/2020	10037364
Hon.	Roybal-Allard	Lucille		X	CA40	2019	4/15/2020	30010729
Hon.	Royce	Edward R.		T	CA39	2019	5/15/2019	10027070
Hon.	Royce	Edward R.		X	CA39	2019	2/12/2019	9114382
	Rubando	Nick		C	OH05	2019	5/26/2019	10028165
	Rubando	Nick		D	OH05	2019	6/10/2019	9115033
	Rubin	Zadok		W	NJ12	2019	9/16/2019	6635
Mr.	Rudnick	Frederick D.		C	CA25	2019	10/17/2019	9115492
Hon.	Ruiz	Raul		O	CA36	2019	8/13/2020	10036750
Hon.	Ruiz	Raul		X	CA36	2019	4/15/2020	30010737
	Ruiz	Raul M.		X	CA36	2019	10/11/2019	9115480
Hon.	Ruppersberger	C. A. Dutch		O	MD02	2019	7/22/2020	10035132
Hon.	Ruppersberger	C. A. Dutch		X	MD02	2019	4/15/2020	30010741
Hon.	Rush	Bobby L.		O	IL01	2019	8/12/2020	10038287
Hon.	Rush	Bobby L.		X	IL01	2019	4/15/2020	30010742
	Rushing	Stony		C	NC09	2019	4/19/2019	9114544
Hon.	Russell	Steven  Dane		T	OK05	2019	1/25/2019	10025098
	Russo	Claire		C	VA05	2019	3/6/2020	10034714
	Russo	Claire		X	VA05	2019	11/8/2019	8216640
Hon.	Rutherford	John		O	FL04	2019	7/29/2020	10036889
Hon.	Rutherford	John		P	FL04	2019	1/2/2019	20010938
Hon.	Rutherford	John		P	FL04	2019	1/31/2019	20011078
Hon.	Rutherford	John		P	FL04	2019	2/28/2019	20011222
Hon.	Rutherford	John		P	FL04	2019	4/2/2019	20011377
Hon.	Rutherford	John		P	FL04	2019	5/10/2019	20011650
Hon.	Rutherford	John		P	FL04	2019	8/9/2019	20012005
Hon.	Rutherford	John		P	FL04	2019	9/27/2019	20012382
Hon.	Rutherford	John		P	FL04	2019	12/18/2019	20013786
Hon.	Rutherford	John		X	FL04	2019	4/15/2020	30010750
	Ruzziconi	Ryan		W		2019		9115127
	Ruzziconi	Ryan		X	MI01	2019	5/16/2019	30005518
Hon.	Ryan	Paul D.		T	WI01	2019	4/30/2019	10025059
Hon.	Ryan	Paul D.		X	WI01	2019	1/15/2019	30005024
Hon.	Ryan	Tim		A	OH13	2019	8/13/2020	10038507
Hon.	Ryan	Tim		O	OH13	2019	8/11/2020	10037782
Hon.	Ryan	Tim		X	OH13	2019	4/15/2020	30010756
Ms.	Ryans	Jerlilia		D	CA52	2019	1/8/2020	8216898
Hon.	Sablan	Gregorio Kilili Camacho		A	MP00	2019	8/13/2020	10038661
Hon.	Sablan	Gregorio Kilili Camacho		O	MP00	2019	8/13/2020	10038654
Hon.	Sablan	Gregorio Kilili Camacho		X	MP00	2019	4/15/2020	30010760
Mr.	Sagan	Gregory T Mr		C	TX13	2019	6/26/2019	10028591
Mr.	Sagan	Gregory T Mr		C	TX13	2019	7/8/2019	9115112
Mr.	Sager	Franklin Walton		C	NY22	2019	4/16/2019	10025835
	Sagoo	Gurpinder Singh		C	CA01	2019	8/29/2019	10029298
	Saladino	Joseph Peter		C	NY11	2019	11/22/2019	10031101
Mr.	Salas	Robert Lambert		C	CA26	2019	12/28/2019	10032300
Mr.	Salas	Robert Lambert		D	CA26	2019	9/25/2019	9115421
Mr.	Salas	Robert Lambert		D	CA26	2019	12/4/2019	8216787
	Salazar	Maite Gabrielle		C	MO05	2019	6/26/2019	10028595
	Salazar	Maite Gabrielle		D	MO05	2019	6/5/2019	9115005
	Salazar	Maria Elvira		C	FL27	2019	11/27/2019	10029157
	Salazar	Maria Elvira		X	FL27	2019	8/26/2019	30006117
Mr.	Salling	Johnny Ray		C	MD02	2019	4/14/2020	10034841
Dr.	Salter	Carolyn Frances		D	TX05	2019	12/18/2019	8216833
Hon.	San Nicolas	Michael Fq		O	GU00	2019	8/13/2020	10038549
Hon.	San Nicolas	Michael Fq		X	GU00	2019	4/15/2020	30010778
	Sanchez	Joseph Louis		C	NM03	2019	5/15/2019	9114696
Hon.	Sanchez	Linda T.		O	CA38	2019	9/12/2020	10038997
Hon.	Sanchez	Linda T.		X	CA38	2019	4/15/2020	30010782
	Sandbeck	David Andrew		C	MN04	2019	9/9/2019	9115369
	Sandbeck	David Andrew		D	MN04	2019	4/24/2019	9114551
	Sandbeck	David Andrew		X	MN04	2019	4/29/2019	30005192
Mr.	Sandles	Christopher Rashaud		W	TX07	2019		8216861
Hon.	Sanford	Mark		T	SC01	2019	1/25/2019	9114327
	Sanguinetti	Evelyn		C	IL06	2019	5/20/2019	10028113
	Santos	Robert John		C	OH13	2019	11/25/2019	10031063
	Santos	Robert John		D	OH13	2019	12/5/2019	8216791
	Sapp	Judson		C	FL03	2019	12/31/2019	10032327
Hon.	Sarbanes	John P.		O	MD03	2019	8/10/2020	10037051
Hon.	Sarbanes	John P.		X	MD03	2019	4/15/2020	30010790
	Sauberman	Joshua A.		W	NY03	2019		8216864
	Saucedo	David M.		C	TX17	2019	12/28/2019	10032339
	Saulsbury	Paul W.		D	CA01	2019	2/20/2020	8216987
	Saulsbury	Paul W.		W		2019		8217075
	Sayegh	Anthony		C	PA07	2019	4/25/2019	10026237
Hon.	Scalise	Steve		O	LA01	2019	8/5/2020	10036890
Hon.	Scalise	Steve		X	LA01	2019	4/15/2020	30010801
Hon.	Scanlon	Mary Gay		O	PA05	2019	8/10/2020	10036777
Hon.	Scanlon	Mary Gay		X	PA05	2019	4/15/2020	30010803
	Schafer	William		C	IA03	2019	7/12/2019	10028736
	Schafranek	Robert Allan		D	TX29	2019	4/6/2020	8217132
Hon.	Schakowsky	Janice D.		O	IL09	2019	7/27/2020	8217420
Hon.	Schakowsky	Janice D.		X	IL09	2019	4/15/2020	30010805
	Schanbacher	Kristine		C	IL07	2019	7/31/2019	10028873
Mr.	Scharer	Gene Paul		D	AZ06	2019	10/17/2019	9115498
	Scheller	Lisa		A	PA07	2019	8/13/2020	10037797
	Scheller	Lisa		C	PA07	2019	11/27/2019	10029935
	Scheller	Lisa		X	PA07	2019	11/13/2019	30006223
Hon.	Schiff	Adam B.		O	CA28	2019	8/13/2020	10038127
Hon.	Schiff	Adam B.		P	CA28	2019	5/9/2019	9114626
Hon.	Schiff	Adam B.		X	CA28	2019	4/15/2020	30010812
	Schilling	Robert Todd		C	IA02	2019	1/23/2020	8216933
	Schleifer	Adam		C	NY17	2019	4/10/2020	10032314
	Schleifer	Adam		X	NY17	2019	1/8/2020	8216866
	Schmid	Stephanie		C	NJ04	2019	12/21/2019	10029461
	Schmid	Stephanie		X	NJ04	2019	9/20/2019	30006158
Mr.	Schmidt	James A.	II	D	AZ02	2019	10/2/2019	9115459
Mr.	Schmidt	James A.	II	X	AZ02	2019	1/24/2019	30005022
Hon.	Schneider	Bradley S.		A	IL10	2019	8/12/2021	10041134
Hon.	Schneider	Bradley S.		O	IL10	2019	7/29/2020	10036804
Hon.	Schneider	Bradley S.		P	IL10	2019	1/1/2019	20010924
Hon.	Schneider	Bradley S.		P	IL10	2019	2/17/2019	20011172
Hon.	Schneider	Bradley S.		P	IL10	2019	4/6/2019	20011416
Hon.	Schneider	Bradley S.		P	IL10	2019	5/26/2019	20011720
Hon.	Schneider	Bradley S.		P	IL10	2019	6/17/2019	20011859
Hon.	Schneider	Bradley S.		P	IL10	2019	6/21/2019	20011882
Hon.	Schneider	Bradley S.		P	IL10	2019	8/4/2019	20012082
Hon.	Schneider	Bradley S.		P	IL10	2019	12/21/2019	20013807
Hon.	Schneider	Bradley S.		X	IL10	2019	4/15/2020	30010818
	Schoenblatt	Joshua Louis		W		2019		9114894
	Scholten	Hillary		A	MI03	2019	9/17/2020	10039105
	Scholten	Hillary		C	MI03	2019	11/5/2019	10028745
	Scholten	Hillary		X	MI03	2019	7/17/2019	30006045
	Scholten	James D.		C	IA04	2019	9/17/2019	10029423
Hon.	Schrader	Kurt		A	OR05	2019	9/17/2020	8217655
Hon.	Schrader	Kurt		O	OR05	2019	8/3/2020	8217441
Hon.	Schrader	Kurt		P	OR05	2019	2/5/2019	9114355
Hon.	Schrader	Kurt		P	OR05	2019	3/5/2019	9114440
Hon.	Schrader	Kurt		P	OR05	2019	4/1/2019	9114499
Hon.	Schrader	Kurt		P	OR05	2019	6/20/2019	9115060
Hon.	Schrader	Kurt		P	OR05	2019	8/7/2019	9115240
Hon.	Schrader	Kurt		P	OR05	2019	9/13/2019	9115392
Hon.	Schrader	Kurt		P	OR05	2019	10/23/2019	9115500
Hon.	Schrader	Kurt		P	OR05	2019	12/5/2019	8216784
Hon.	Schrader	Kurt		P	OR05	2019	1/14/2020	8216912
Hon.	Schrader	Kurt		X	OR05	2019	4/15/2020	30010822
Hon.	Schrier	Kim		O	WA08	2019	8/12/2020	10037698
Hon.	Schrier	Kim		P	WA08	2019	4/30/2019	20007920
Hon.	Schrier	Kim		P	WA08	2019	10/2/2019	20012404
Hon.	Schrier	Kim		P	WA08	2019	10/21/2019	20012496
Hon.	Schrier	Kim		X	WA08	2019	4/15/2020	30010824
	Schroder	Kate		C	OH01	2019	11/5/2019	10028862
	Schroder	Kate		X	OH01	2019	8/15/2019	30006064
	Schulz	Jonah		C	OH11	2019	11/10/2019	10029940
Mr.	Schumann	Ross Alan		D	TX11	2019	12/4/2019	8216788
Hon.	Schupp	Jill D. S.		C	MO02	2019	1/29/2020	10032450
	Schupp	Jill Darlyne		X	MO02	2019	1/8/2020	8216867
	Schwartz	Dan		C	NV03	2019	11/8/2019	10028843
	Schwartz	Dan		X	NV03	2019	8/15/2019	30006059
Hon.	Schweikert	David		A	AZ06	2019	8/12/2021	10042645
Hon.	Schweikert	David		O	AZ06	2019	8/11/2020	10037590
Hon.	Schweikert	David		X	AZ06	2019	4/15/2020	30010830
Hon.	Scott	Austin		O	GA08	2019	8/13/2020	10038437
Hon.	Scott	Austin		P	GA08	2019	3/6/2019	20011256
Hon.	Scott	Austin		X	GA08	2019	4/15/2020	30010833
	Scott	Christine		D	FL22	2019	12/3/2019	8216773
Hon.	Scott	David		O	GA13	2019	8/7/2020	10037840
Hon.	Scott	David		X	GA13	2019	4/15/2020	30010834
	Scott	Jeff		D	NC09	2019	11/14/2019	8216700
	Scott	Keanakay		C	CA34	2019	12/18/2019	10032277
Hon.	Scott	Robert C. "Bobby"		O	VA03	2019	8/13/2020	10038355
Hon.	Scott	Robert C. "Bobby"		X	VA03	2019	4/15/2020	30010836
	Sedgwick	Donald M.		C	CA45	2019	5/22/2019	9114802
	Segura	Sean Paul		C	TX33	2019	1/22/2020	10033475
	Seidman	Barbara		D	GA01	2019	4/16/2019	40001471
	Seikaly	Helane Sawsan		C	TX03	2019	11/19/2019	10031044
	Sellers	Roderick		C	GA11	2019	1/7/2020	10032405
	Sellers	Roderick		W		2019		8217152
	Seney	Michael Robert		C	NY20	2019	12/26/2019	10031131
	Seney	Michael Robert		X	NY20	2019	12/2/2019	30006254
Hon.	Sensenbrenner	F. James	Jr.	O	WI05	2019	8/13/2020	8217518
Hon.	Sensenbrenner	F. James	Jr.	P	WI05	2019	4/29/2019	9114563
Hon.	Sensenbrenner	F. James	Jr.	P	WI05	2019	5/21/2019	9114795
Hon.	Sensenbrenner	F. James	Jr.	X	WI05	2019	4/15/2020	30010851
Hon.	Serrano	José E.		O	NY15	2019	6/25/2020	10036581
Hon.	Serrano	José E.		X	NY15	2019	4/15/2020	30010853
	Sessions	Pete		A	TX32	2019	12/3/2019	10031179
	Sessions	Pete		C	TX32	2019	11/17/2019	10029887
Hon.	Sessions	Pete		T	TX32	2019	1/30/2019	10025093
	Severson	Daniel Mark		C	FL19	2019	12/16/2019	10031225
	Severson	Daniel Mark		D	FL19	2019	12/19/2019	8216834
Hon.	Sewell	Terri A.		O	AL07	2019	9/10/2020	10039002
Hon.	Sewell	Terrycina Andrea		X	AL07	2019	4/15/2020	30010854
	Seyfferth	Rob		C	MD03	2019	12/16/2019	10032267
Hon.	Shalala	Donna		O	FL27	2019	7/21/2020	10035657
Hon.	Shalala	Donna		X	FL27	2019	4/15/2020	30010861
	Sharma	Nisha		C	CA15	2019	12/13/2019	10031253
Hon.	Shea-Porter	Carol		T	NH01	2019	2/6/2019	10025154
	Shearer	Alaina		C	OH12	2019	11/20/2019	10029973
	Shedd	Tiffany		C	AZ01	2019	8/26/2019	10029272
	Shehadeh	Hassan		C	NJ04	2019	10/31/2019	9115526
	Shepard	Phillip Ray		C	NC03	2019	3/19/2019	10025358
	Shepherd	Mark		C	UT01	2019	2/19/2020	10033638
	Sherill	Reba F.		D	FL21	2019	4/7/2020	40002960
Hon.	Sherman	Brad		O	CA30	2019	8/7/2020	8217455
Hon.	Sherman	Brad		X	CA30	2019	4/15/2020	30010874
Mr.	Sherman	Jayesun Israel		C	MN07	2019	8/25/2019	10029258
Hon.	Sherrill	Mikie		O	NJ11	2019	8/13/2020	10035785
Hon.	Sherrill	Mikie		P	NJ11	2019	4/17/2019	20011472
Hon.	Sherrill	Mikie		P	NJ11	2019	5/15/2019	20011646
Hon.	Sherrill	Mikie		P	NJ11	2019	7/8/2019	20011886
Hon.	Sherrill	Mikie		P	NJ11	2019	9/5/2019	20012232
Hon.	Sherrill	Mikie		X	NJ11	2019	4/15/2020	30010877
Hon.	Shimkus	John		O	IL15	2019	5/14/2020	10035813
Hon.	Shimkus	John		X	IL15	2019	4/15/2020	30010882
	Shubert	Fern Haywood		C	NC09	2019	4/23/2019	9114550
Hon.	Shuster	Bill		T	PA09	2019	4/30/2019	10025029
Hon.	Shuster	Bill		X	PA09	2019	2/1/2019	9114351
Ms.	Siebe	Amanda Nicole		C	OR01	2019	2/21/2020	8217002
Ms.	Siebe	Amanda Nicole		D	OR01	2019	2/21/2020	8216997
	Siedenbuehl	Thomas		C	PA06	2019	5/14/2019	10027422
	Siegel	Cynthia		C	TX07	2019	6/14/2019	10028521
	Siegel	Michael		C	TX10	2019	10/13/2019	10029673
	Siegel	Mike		C	TX10	2019	5/14/2019	10026435
	Simitian	S. Joseph		C	CA17	2019	5/21/2019	9114788
	Simitian	S. Joseph		C	CA17	2019	5/20/2020	8217241
	Simitian	S. Joseph		C	CA17	2019	4/21/2021	8217991
	Simmons	Lindsey Nicole		C	MO04	2019	10/29/2019	10029816
	Simmons	Lindsey Nicole		X	MO04	2019	10/31/2019	30006206
Hon.	Simpson	Michael K.		O	ID02	2019	6/17/2020	10035402
Hon.	Simpson	Michael K.		P	ID02	2019	4/29/2019	20008955
Hon.	Simpson	Michael K.		X	ID02	2019	4/15/2020	30010906
Hon.	Sinema	Kyrsten		E	AZ09	2019	1/22/2019	9114313
	Sinha	Viresh M.		D	SC02	2019	2/25/2020	8217012
Hon.	Sires	Albio		O	NJ08	2019	7/21/2020	8217400
Hon.	Sires	Albio		P	NJ08	2019	5/15/2019	9114919
Hon.	Sires	Albio		X	NJ08	2019	4/15/2020	30010912
	Sites	Jeffrey Alan		C	OH04	2019	7/16/2019	10028758
	Skarlatos	Alek		C	OR04	2019	9/28/2019	10029551
	Sloan	Heidi		C	TX25	2019	9/12/2019	9115382
	Slocum	Doug		C	MI10	2019	11/22/2019	8216742
Hon.	Slotkin	Elissa		X	MI08	2019	4/15/2020	30010925
Hon.	Slotkin	Elissa Blair		A	MI08	2019	8/12/2021	10043134
Hon.	Slotkin	Elissa Blair		O	MI08	2019	8/13/2020	10038514
	Slotnick	Nancy Dailey		C	WA10	2019	9/17/2019	10029391
	Small	Mark		D	IN05	2019	2/19/2020	8216978
Hon.	Smith	Adam		O	WA09	2019	4/16/2020	10035000
Hon.	Smith	Adam		X	WA09	2019	4/15/2020	30010926
Hon.	Smith	Adrian		O	NE03	2019	8/13/2020	10036243
Hon.	Smith	Adrian		X	NE03	2019	4/15/2020	30010927
	Smith	Aja		D	CA41	2019	3/11/2020	8217079
	Smith	Christopher Bartholomew		C	MI07	2019	8/14/2019	10029023
Hon.	Smith	Christopher H.		O	NJ04	2019	8/11/2020	10038036
Hon.	Smith	Christopher H.		X	NJ04	2019	4/15/2020	30010933
	Smith	Christy		C	CA25	2019	2/1/2020	10031132
	Smith	Christy		X	CA25	2019	12/5/2019	30006260
Mr.	Smith	Daniel B.	Jr.	C	PA16	2019	4/26/2019	10026299
Mr.	Smith	Daniel B.	Jr.	D	PA16	2019	5/2/2019	40001484
Mr.	Smith	Hendrith Vanlon	Jr.	C	FL09	2019	7/12/2019	9115142
Hon.	Smith	Jason T.		O	MO08	2019	8/12/2020	10037357
Hon.	Smith	Jason T.		X	MO08	2019	4/15/2020	30010939
	Smith	Juan A.		C	AZ01	2019	1/9/2020	10032422
	Smith	Juan A.		D	AZ01	2019	1/21/2020	8216923
Hon.	Smith	Lamar		P	TX21	2019	1/10/2019	20010972
Hon.	Smith	Lamar		T	TX21	2019	5/3/2019	10025031
Hon.	Smith	Lamar		X	TX21	2019	1/10/2019	30005017
	Smith	Larry Joseph		D	TN01	2019	9/9/2019	40001636
	Smith	Loran Allen		D	NC09	2019	5/7/2019	40001492
	Smith	Robert Eugene		D	MO04	2019	12/5/2019	8216793
	Smith	Sandy		W		2019		9114624
	Smith	Scott A.		D	NY18	2019	1/3/2020	8216883
	Smith	Stefanie		C	IL13	2019	1/12/2020	10032296
	Smith	Zachary		C	FL12	2019	5/6/2019	10026800
	Smith	Zachary		D	FL12	2019	5/7/2019	40001493
Hon.	Smucker	Lloyd K.		O	PA11	2019	8/13/2020	10037731
Hon.	Smucker	Lloyd K.		P	PA11	2019	4/11/2019	20011440
Hon.	Smucker	Lloyd K.		P	PA11	2019	5/13/2019	20011664
Hon.	Smucker	Lloyd K.		P	PA11	2019	7/9/2019	20011948
